datetime,CO,NO2,O3,PM10,PM2.5,SO2,海平面气压(hPa),地面气压(hPa),气温2m(℃),降水量(mm),相对湿度(%),地表温度(℃),蒸发量(mm),潜在蒸发量(mm),"经向风速(V,m/s)","纬向风速(U,m/s)","总太阳辐射度(down,J/m2)","净太阳辐射度(net,J/m2)",直接辐射(J/m2)
1610013600.0,0.5,22.0,41.0,80.0,15.0,10.0,1043.53,1026.52,-6.46,0.0,19.21,-3.35,-0.03,-0.1,-1.38,3.05,1078336.0,900928.0,778560.0
1610017200.0,0.47,17.0,53.0,69.0,13.0,10.0,1042.62,1025.7,-6.03,0.0,16.67,-1.45,-0.04,-0.15,-2.26,3.82,1613184.0,1350720.0,1249536.0
1610020800.0,0.4,13.0,64.0,76.0,11.0,6.0,1041.23,1024.4,-6.07,0.0,15.92,0.07,-0.05,-0.19,-2.58,4.03,1952000.0,1635648.0,1533760.0
1610024400.0,0.39,12.0,67.0,79.0,10.0,6.0,1039.58,1022.85,-3.1,0.0,13.13,0.89,-0.05,-0.21,-2.72,4.01,2080000.0,1744192.0,1652672.0
1610028000.0,0.39,13.0,67.0,72.0,10.0,5.0,1037.82,1021.16,-3.07,0.0,13.14,1.0,-0.06,-0.21,-2.62,3.82,1969408.0,1651136.0,1570432.0
1610035200.0,0.42,14.0,66.0,83.0,11.0,5.0,1036.84,1020.28,-3.39,0.0,15.24,-1.48,-0.04,-0.15,-2.22,3.67,1092672.0,913280.0,789056.0
1610038800.0,0.47,18.0,63.0,75.0,12.0,6.0,1036.71,1020.16,-3.59,0.0,14.26,-4.49,-0.02,-0.09,-1.08,2.68,473472.0,394240.0,288576.0
1610042400.0,0.54,23.0,55.0,64.0,13.0,8.0,1037.42,1020.83,-5.28,0.0,19.03,-6.3,-0.0,-0.02,-0.33,2.71,29248.0,24384.0,2752.0
1610046000.0,0.59,25.0,50.0,56.0,15.0,9.0,1037.66,1021.05,-4.56,0.0,14.43,-5.82,-0.0,-0.01,-0.14,2.98,0.0,0.0,0.0
1610049600.0,0.62,25.0,48.0,62.0,17.0,9.0,1037.83,1021.22,-4.14,0.0,13.98,-5.52,-0.0,-0.02,-0.96,3.72,0.0,0.0,0.0
1610053200.0,0.6,25.0,47.0,63.0,16.0,9.0,1037.74,1021.15,-3.79,0.0,12.32,-4.89,-0.0,-0.02,-1.95,4.35,0.0,0.0,0.0
1610056800.0,0.63,26.0,44.0,55.0,16.0,10.0,1037.62,1021.04,-4.02,0.0,14.0,-5.08,-0.0,-0.02,-2.48,4.14,0.0,0.0,0.0
1610060400.0,0.62,24.0,44.0,55.0,16.0,10.0,1037.75,1021.14,-5.2,0.0,18.63,-5.77,-0.0,-0.02,-2.44,4.05,0.0,0.0,0.0
1610064000.0,0.63,24.0,44.0,48.0,16.0,9.0,1037.8,1021.17,-5.35,0.0,19.08,-6.26,-0.0,-0.02,-2.23,3.97,0.0,0.0,0.0
1610067600.0,0.62,23.0,44.0,45.0,15.0,9.0,1037.48,1020.86,-5.64,0.0,21.66,-6.41,-0.0,-0.01,-2.28,3.88,0.0,0.0,0.0
1610071200.0,0.62,24.0,42.0,45.0,16.0,10.0,1037.07,1020.43,-5.53,0.0,20.48,-6.56,-0.0,-0.01,-2.12,3.88,0.0,0.0,0.0
1610074800.0,0.66,23.0,42.0,45.0,17.0,11.0,1037.08,1020.44,-5.42,0.0,19.74,-6.59,-0.0,-0.01,-1.9,3.99,0.0,0.0,0.0
1610078400.0,0.7,25.0,39.0,50.0,18.0,12.0,1036.12,1019.49,-5.64,0.0,23.91,-6.63,-0.0,-0.01,-1.99,4.06,0.0,0.0,0.0
1610082000.0,0.67,26.0,38.0,50.0,18.0,12.0,1035.97,1019.35,-5.52,0.0,23.1,-6.59,-0.0,-0.01,-2.16,4.19,0.0,0.0,0.0
1610085600.0,0.64,27.0,36.0,52.0,20.0,13.0,1035.15,1018.54,-5.46,0.0,24.69,-6.64,-0.0,-0.01,-2.11,4.53,0.0,0.0,0.0
1610089200.0,0.65,30.0,33.0,62.0,21.0,12.0,1035.39,1018.76,-5.38,0.0,24.74,-6.61,-0.0,-0.01,-2.28,4.52,0.0,0.0,0.0
1610092800.0,0.72,34.0,29.0,66.0,23.0,13.0,1036.24,1019.61,-5.6,0.0,24.05,-6.09,-0.0,-0.02,-2.27,4.69,26304.0,21888.0,7360.0
1610096400.0,0.75,30.0,34.0,70.0,23.0,13.0,1036.73,1020.1,-6.2,0.0,25.96,-2.85,-0.01,-0.08,-2.02,4.75,446016.0,371200.0,264832.0
1610100000.0,0.71,24.0,45.0,79.0,21.0,11.0,1036.79,1020.23,-0.35,0.0,15.72,-0.21,-0.03,-0.15,-2.95,4.88,1071872.0,895552.0,771904.0
1610103600.0,0.6,18.0,57.0,94.0,20.0,9.0,1036.57,1020.06,-0.66,0.0,17.46,2.14,-0.04,-0.21,-3.2,5.01,1608896.0,1347264.0,1244032.0
1610107200.0,0.59,16.0,61.0,91.0,18.0,8.0,1035.19,1018.76,-0.72,0.0,17.77,3.76,-0.05,-0.25,-3.04,4.92,1962240.0,1644864.0,1562368.0
1610110800.0,0.55,14.0,64.0,88.0,16.0,7.0,1033.57,1017.23,1.82,0.0,12.98,4.55,-0.05,-0.27,-2.6,5.13,2089728.0,1752384.0,1678400.0
1610114400.0,0.55,13.0,66.0,79.0,14.0,7.0,1032.38,1016.1,1.96,0.0,12.79,4.52,-0.05,-0.27,-2.29,5.25,1977536.0,1657984.0,1576704.0
1610118000.0,0.51,13.0,68.0,75.0,13.0,6.0,1031.56,1015.32,2.16,0.0,12.49,3.54,-0.05,-0.24,-2.15,5.3,1635456.0,1369792.0,1268416.0
1610121600.0,0.52,14.0,68.0,80.0,13.0,6.0,1031.16,1014.93,1.69,0.0,12.92,1.62,-0.04,-0.19,-2.09,4.98,1106112.0,924608.0,802112.0
1610125200.0,0.56,20.0,63.0,78.0,16.0,7.0,1031.28,1015.05,2.13,0.0,6.73,-1.93,-0.02,-0.11,-1.2,3.64,480512.0,400192.0,290432.0
1610128800.0,0.59,26.0,54.0,76.0,16.0,7.0,1030.89,1014.63,-2.05,0.0,19.39,-5.18,-0.01,-0.02,-0.13,3.05,35776.0,29760.0,11456.0
1610132400.0,0.63,31.0,44.0,67.0,18.0,8.0,1031.89,1015.59,-1.95,0.0,18.39,-4.91,-0.0,-0.01,-0.27,3.82,0.0,0.0,0.0
1610136000.0,0.62,31.0,42.0,63.0,17.0,9.0,1032.12,1015.79,-1.65,0.0,17.42,-4.52,-0.0,-0.01,-0.87,4.37,0.0,0.0,0.0
1610139600.0,0.64,30.0,43.0,60.0,17.0,9.0,1031.8,1015.46,-1.3,0.0,15.72,-4.49,-0.0,-0.02,-1.32,4.47,0.0,0.0,0.0
1610143200.0,0.68,32.0,41.0,55.0,19.0,10.0,1031.82,1015.46,-1.95,0.0,18.76,-4.54,-0.0,-0.02,-1.63,4.42,0.0,0.0,0.0
1610146800.0,0.7,32.0,39.0,55.0,19.0,12.0,1031.77,1015.4,-3.14,0.0,23.77,-4.62,-0.0,-0.02,-1.84,4.46,0.0,0.0,0.0
1610150400.0,0.69,31.0,38.0,58.0,19.0,12.0,1032.0,1015.62,-3.05,0.0,23.62,-4.7,-0.0,-0.02,-1.88,4.44,0.0,0.0,0.0
1610154000.0,0.68,31.0,37.0,51.0,19.0,11.0,1031.88,1015.5,-3.38,0.0,25.22,-4.89,-0.0,-0.02,-1.85,4.27,0.0,0.0,0.0
1610157600.0,0.61,30.0,37.0,51.0,19.0,10.0,1032.41,1016.01,-3.32,0.0,24.75,-5.01,-0.0,-0.02,-1.63,4.25,0.0,0.0,0.0
1610161200.0,0.59,28.0,38.0,49.0,18.0,10.0,1032.27,1015.88,-3.3,0.0,24.41,-5.12,-0.0,-0.02,-1.62,4.08,0.0,0.0,0.0
1610164800.0,0.61,31.0,35.0,51.0,19.0,12.0,1031.69,1015.3,-3.93,0.0,27.49,-5.14,-0.0,-0.02,-1.77,3.97,0.0,0.0,0.0
1610168400.0,0.66,28.0,38.0,52.0,19.0,13.0,1031.43,1015.03,-3.83,0.0,26.43,-5.22,-0.0,-0.02,-2.03,3.64,0.0,0.0,0.0
1610172000.0,0.67,26.0,39.0,51.0,19.0,13.0,1031.09,1014.68,-3.57,0.0,27.0,-5.24,-0.0,-0.01,-2.5,3.42,0.0,0.0,0.0
1610175600.0,0.7,28.0,37.0,50.0,20.0,13.0,1031.71,1015.29,-3.54,0.0,27.3,-5.41,-0.0,-0.01,-2.37,3.16,0.0,0.0,0.0
1610179200.0,0.8,31.0,35.0,53.0,22.0,14.0,1032.32,1015.87,-3.73,0.0,26.6,-5.07,-0.0,-0.02,-2.11,2.97,26368.0,21888.0,7488.0
1610182800.0,0.83,30.0,38.0,56.0,22.0,14.0,1032.83,1016.39,-4.16,0.0,27.93,-1.06,-0.01,-0.08,-1.93,2.99,445824.0,371072.0,265600.0
1610186400.0,0.77,26.0,46.0,60.0,21.0,14.0,1033.06,1016.68,2.11,0.0,15.68,2.23,-0.03,-0.15,-2.42,3.21,1072128.0,895872.0,773760.0
1610190000.0,0.8,22.0,52.0,65.0,20.0,15.0,1033.39,1017.08,1.76,0.0,18.04,4.95,-0.05,-0.22,-2.38,2.87,1609472.0,1347776.0,1246592.0
1610193600.0,0.77,21.0,56.0,69.0,21.0,14.0,1032.78,1016.53,1.41,0.0,19.46,6.57,-0.06,-0.26,-2.44,2.39,1962944.0,1645632.0,1565120.0
1610197200.0,0.75,19.0,61.0,73.0,20.0,12.0,1031.22,1015.04,3.83,0.0,14.37,7.45,-0.07,-0.27,-2.46,1.81,2090752.0,1753664.0,1681472.0
1610200800.0,0.66,18.0,64.0,67.0,20.0,11.0,1030.08,1013.95,3.83,0.0,14.75,7.33,-0.07,-0.26,-1.97,1.47,1978432.0,1659520.0,1579648.0
1610204400.0,0.61,19.0,64.0,55.0,17.0,10.0,1029.16,1013.07,3.96,0.0,14.83,6.17,-0.07,-0.21,-1.34,1.16,1610496.0,1349760.0,1216576.0
1610208000.0,0.61,23.0,59.0,45.0,18.0,11.0,1028.89,1012.83,3.22,0.0,16.16,3.64,-0.05,-0.15,-0.55,0.49,1097536.0,918208.0,785920.0
1610211600.0,0.64,26.0,55.0,45.0,19.0,10.0,1029.14,1013.08,3.71,0.0,13.27,-3.51,-0.01,-0.02,0.45,-0.88,481856.0,401728.0,290304.0
1610215200.0,0.61,36.0,44.0,51.0,20.0,10.0,1029.4,1013.32,-3.33,0.0,35.66,-6.91,-0.0,-0.0,1.44,-0.74,37760.0,31488.0,12480.0
1610218800.0,0.67,48.0,30.0,54.0,23.0,9.0,1030.06,1013.96,-3.21,0.0,37.04,-6.74,-0.0,-0.0,2.06,-0.02,0.0,0.0,0.0
1610222400.0,0.74,55.0,22.0,61.0,26.0,9.0,1030.81,1014.69,-3.28,0.0,37.59,-6.73,-0.0,-0.01,1.76,1.26,0.0,0.0,0.0
1610226000.0,0.69,55.0,20.0,70.0,28.0,13.0,1031.02,1014.88,-2.74,0.0,35.69,-5.92,-0.0,-0.01,0.9,1.93,0.0,0.0,0.0
1610229600.0,0.65,42.0,29.0,71.0,25.0,14.0,1030.86,1014.66,-1.97,0.0,32.58,-4.92,-0.0,-0.01,0.2,2.66,0.0,0.0,0.0
1610233200.0,0.65,34.0,36.0,61.0,22.0,11.0,1031.21,1014.97,-1.4,0.0,27.8,-4.48,-0.0,-0.01,-0.31,3.06,0.0,0.0,0.0
1610236800.0,0.68,32.0,37.0,57.0,22.0,11.0,1031.41,1015.16,-1.05,0.0,24.95,-4.36,-0.0,-0.01,-0.49,3.14,0.0,0.0,0.0
1610240400.0,0.71,31.0,37.0,54.0,22.0,11.0,1031.24,1014.98,-1.04,0.0,25.89,-4.4,-0.0,-0.01,-0.77,3.26,0.0,0.0,0.0
1610244000.0,0.72,28.0,40.0,55.0,23.0,11.0,1031.77,1015.5,-0.64,0.0,25.28,-3.82,-0.0,-0.01,-0.98,3.36,0.0,0.0,0.0
1610247600.0,0.75,26.0,41.0,53.0,23.0,12.0,1031.02,1014.75,-0.67,0.0,24.43,-3.52,-0.01,-0.02,-1.21,3.2,0.0,0.0,0.0
1610251200.0,0.73,26.0,41.0,52.0,21.0,13.0,1031.14,1014.87,-1.48,0.0,26.6,-3.91,-0.01,-0.01,-1.22,3.28,0.0,0.0,0.0
1610254800.0,0.73,26.0,41.0,50.0,20.0,13.0,1030.54,1014.27,-1.55,0.0,27.13,-4.0,-0.01,-0.02,-1.5,2.92,0.0,0.0,0.0
1610258400.0,0.75,26.0,41.0,46.0,19.0,14.0,1030.27,1013.99,-2.54,0.0,31.01,-3.96,-0.01,-0.01,-1.93,2.81,0.0,0.0,0.0
1610262000.0,0.74,29.0,38.0,45.0,19.0,14.0,1031.06,1014.76,-2.5,0.0,30.69,-4.52,-0.01,-0.01,-2.34,2.36,0.0,0.0,0.0
1610265600.0,0.77,33.0,33.0,45.0,21.0,13.0,1032.45,1016.13,-2.53,0.0,30.89,-4.08,-0.01,-0.02,-2.25,2.27,25920.0,21568.0,6464.0
1610269200.0,0.81,32.0,36.0,51.0,22.0,14.0,1033.31,1016.99,-2.24,0.0,34.17,0.11,-0.02,-0.07,-2.56,1.94,422656.0,352000.0,222592.0
1610272800.0,0.86,29.0,42.0,50.0,23.0,15.0,1033.74,1017.48,3.22,0.0,21.42,4.1,-0.04,-0.13,-2.76,1.06,975872.0,816320.0,572672.0
1610276400.0,0.79,26.0,48.0,51.0,21.0,16.0,1033.98,1017.78,3.13,0.0,21.71,6.69,-0.06,-0.2,-3.22,-0.2,1426176.0,1194752.0,833344.0
1610280000.0,0.75,25.0,52.0,50.0,20.0,18.0,1033.75,1017.6,2.83,0.0,22.94,8.23,-0.08,-0.24,-3.17,-0.92,1705664.0,1431616.0,982720.0
1610283600.0,0.75,24.0,55.0,47.0,21.0,18.0,1032.33,1016.22,4.18,0.0,18.36,8.58,-0.08,-0.24,-2.8,-1.34,1636928.0,1370752.0,811520.0
1610287200.0,0.69,25.0,55.0,49.0,21.0,18.0,1031.19,1015.11,4.07,0.0,18.74,7.76,-0.08,-0.23,-2.42,-1.23,1463936.0,1225728.0,581696.0
1610290800.0,0.67,26.0,55.0,48.0,21.0,18.0,1031.0,1014.94,3.93,0.0,19.07,6.79,-0.07,-0.21,-1.88,-0.98,1321088.0,1105664.0,661696.0
1610294400.0,0.69,32.0,49.0,47.0,23.0,18.0,1030.78,1014.71,3.09,0.0,20.26,4.01,-0.05,-0.14,-1.27,-0.87,720000.0,603264.0,168000.0
1610298000.0,0.75,45.0,37.0,50.0,26.0,18.0,1031.48,1015.4,3.33,0.0,29.4,0.66,-0.02,-0.04,-0.55,-1.5,308416.0,257856.0,26432.0
1610301600.0,0.85,57.0,23.0,58.0,30.0,18.0,1032.32,1016.22,1.3,0.0,31.98,-2.58,-0.0,-0.0,0.65,-1.23,25344.0,21120.0,192.0
1610305200.0,0.95,65.0,13.0,65.0,33.0,18.0,1033.15,1017.03,1.26,0.0,32.0,-2.97,-0.0,-0.01,1.37,-1.01,0.0,0.0,0.0
1610308800.0,1.0,66.0,11.0,78.0,36.0,17.0,1033.56,1017.43,0.91,0.0,32.72,-3.56,-0.0,-0.01,2.11,-0.53,0.0,0.0,0.0
1610312400.0,0.84,56.0,18.0,83.0,35.0,15.0,1033.68,1017.54,1.13,0.0,31.9,-2.76,-0.0,-0.01,1.84,0.21,0.0,0.0,0.0
1610316000.0,0.77,43.0,26.0,78.0,31.0,14.0,1033.73,1017.58,0.56,0.0,35.25,-3.32,-0.0,-0.01,1.67,1.16,0.0,0.0,0.0
1610319600.0,0.7,34.0,33.0,72.0,28.0,14.0,1034.53,1018.35,-0.19,0.0,36.98,-3.52,-0.0,-0.01,0.89,2.3,0.0,0.0,0.0
1610323200.0,0.71,29.0,37.0,65.0,28.0,13.0,1033.95,1017.73,0.75,0.0,29.88,-2.59,-0.0,-0.01,-0.47,3.43,0.0,0.0,0.0
1610326800.0,0.73,27.0,38.0,65.0,25.0,13.0,1033.58,1017.36,1.31,0.0,24.41,-1.56,-0.01,-0.02,-1.47,4.39,0.0,0.0,0.0
1610330400.0,0.66,23.0,44.0,61.0,24.0,13.0,1033.64,1017.41,1.4,0.0,22.51,-1.25,-0.01,-0.02,-2.16,5.03,0.0,0.0,0.0
1610334000.0,0.66,20.0,48.0,67.0,22.0,12.0,1033.27,1017.02,1.64,0.0,22.08,-1.32,-0.01,-0.02,-2.81,5.26,0.0,0.0,0.0
1610337600.0,0.67,17.0,51.0,77.0,22.0,11.0,1033.18,1016.93,0.79,0.0,24.53,-1.9,-0.01,-0.02,-3.08,5.12,0.0,0.0,0.0
1610341200.0,0.67,17.0,49.0,88.0,23.0,11.0,1032.67,1016.42,0.63,0.0,25.46,-2.31,-0.01,-0.02,-2.89,4.69,0.0,0.0,0.0
1610344800.0,0.7,18.0,48.0,78.0,24.0,12.0,1032.85,1016.61,-1.04,0.0,29.48,-2.63,-0.01,-0.02,-2.06,3.7,0.0,0.0,0.0
1610348400.0,0.68,20.0,46.0,93.0,24.0,12.0,1032.88,1016.62,-1.43,0.0,31.72,-3.36,-0.01,-0.02,-1.61,3.6,0.0,0.0,0.0
1610352000.0,0.73,24.0,43.0,101.0,27.0,11.0,1033.28,1016.98,-1.52,0.0,32.13,-2.81,-0.01,-0.02,-1.34,4.15,26816.0,22272.0,7808.0
1610355600.0,0.71,23.0,46.0,120.0,30.0,10.0,1033.86,1017.57,-1.39,0.0,33.47,0.87,-0.02,-0.09,-1.37,4.52,444480.0,370048.0,265600.0
1610359200.0,0.63,20.0,52.0,149.0,31.0,8.0,1033.78,1017.55,3.72,0.0,19.01,3.89,-0.05,-0.16,-2.29,5.39,1064384.0,889600.0,768256.0
1610362800.0,0.59,15.0,61.0,194.0,33.0,7.0,1033.37,1017.18,3.4,0.0,19.02,5.47,-0.07,-0.25,-3.92,5.23,1596800.0,1337600.0,1236096.0
1610366400.0,0.56,13.0,67.0,196.81,40.0,6.0,1032.19,1016.05,3.43,0.0,20.65,6.76,-0.08,-0.3,-4.05,5.06,1949184.0,1634624.0,1553024.0
1610370000.0,0.54,11.0,72.0,199.62,39.0,5.0,1030.76,1014.68,5.48,0.0,16.48,7.49,-0.09,-0.32,-4.15,4.9,2080576.0,1745664.0,1673344.0
1610373600.0,0.52,11.0,73.0,202.44,39.0,5.0,1029.36,1013.32,5.47,0.0,16.6,7.58,-0.09,-0.32,-4.02,4.73,1974464.0,1656448.0,1577536.0
1610377200.0,0.5,12.0,73.0,205.25,40.0,5.0,1028.69,1012.7,5.44,0.0,16.67,6.89,-0.08,-0.3,-3.66,4.57,1642624.0,1376704.0,1278528.0
1610380800.0,0.5,15.0,72.0,208.06,46.0,5.0,1028.35,1012.38,4.94,0.0,16.82,5.34,-0.07,-0.24,-3.06,4.4,1123200.0,939648.0,820032.0
1610384400.0,0.54,17.0,67.0,210.88,67.0,5.0,1028.27,1012.3,5.38,0.0,13.31,2.52,-0.04,-0.15,-1.71,4.24,504192.0,420224.0,310400.0
1610388000.0,0.57,20.0,62.0,213.69,76.0,5.0,1028.43,1012.43,2.49,0.0,19.83,-0.54,-0.01,-0.04,-0.57,3.43,44352.0,36928.0,15872.0
1610391600.0,0.6,25.0,54.0,216.5,79.0,5.0,1028.53,1012.51,2.25,0.0,20.36,-1.52,-0.01,-0.02,-0.28,3.34,0.0,0.0,0.0
1610395200.0,0.55,21.0,57.0,219.31,84.0,5.0,1028.33,1012.29,1.91,0.0,21.43,-2.7,-0.01,-0.01,0.16,2.8,0.0,0.0,0.0
1610398800.0,0.53,21.0,56.0,222.12,88.0,5.0,1027.94,1011.92,1.37,0.0,22.94,-3.58,-0.01,-0.01,0.64,2.56,0.0,0.0,0.0
1610402400.0,0.52,24.0,51.0,224.94,85.0,6.0,1027.04,1011.03,0.25,0.0,27.22,-3.98,-0.0,-0.01,1.09,2.29,0.0,0.0,0.0
1610406000.0,0.53,27.0,47.0,227.75,79.0,6.0,1026.23,1010.24,-0.44,0.0,32.27,-4.35,-0.0,-0.01,1.39,2.0,0.0,0.0,0.0
1610409600.0,0.52,30.0,43.0,230.56,71.0,7.0,1025.44,1009.47,-0.36,0.0,31.29,-4.43,-0.0,-0.01,1.66,1.85,0.0,0.0,0.0
1610413200.0,0.55,42.0,29.0,233.38,67.0,7.0,1024.14,1008.22,-0.76,0.0,33.25,-4.26,-0.01,-0.01,1.84,1.89,0.0,0.0,0.0
1610416800.0,0.56,51.0,20.0,236.19,64.0,7.0,1023.19,1007.32,-0.89,0.0,33.28,-4.09,-0.01,-0.01,1.89,2.04,0.0,0.0,0.0
1610420400.0,0.54,53.0,19.0,239.0,51.0,8.0,1022.31,1006.46,-0.9,0.0,31.84,-3.79,-0.0,-0.01,1.76,2.4,0.0,0.0,0.0
1610424000.0,0.53,56.0,15.0,196.0,48.0,8.0,1021.35,1005.54,-1.32,0.0,33.59,-3.5,-0.0,-0.01,1.59,2.72,0.0,0.0,0.0
1610427600.0,0.58,56.0,14.0,183.0,48.0,8.0,1020.13,1004.36,-0.93,0.0,32.63,-3.21,-0.0,-0.01,1.44,3.03,0.0,0.0,0.0
1610431200.0,0.63,59.0,10.0,187.0,49.0,10.0,1018.96,1003.23,-1.03,0.0,33.05,-3.27,-0.0,-0.01,1.32,2.84,0.0,0.0,0.0
1610434800.0,0.7,60.0,8.0,180.0,51.0,12.0,1018.57,1002.87,-1.5,0.0,33.83,-3.57,-0.0,-0.01,1.29,2.63,0.0,0.0,0.0
1610438400.0,0.84,62.0,8.0,175.0,60.0,12.0,1018.61,1002.91,-1.07,0.0,34.27,-2.82,-0.01,-0.02,1.35,2.64,26944.0,22400.0,8000.0
1610442000.0,1.03,63.0,11.0,178.0,54.0,12.0,1018.79,1003.1,0.56,0.0,33.9,2.35,-0.02,-0.07,1.71,3.09,444160.0,369920.0,267200.0
1610445600.0,1.08,60.0,18.0,184.0,60.0,14.0,1018.72,1003.02,7.79,0.0,20.42,7.55,-0.05,-0.15,1.59,2.64,1063296.0,889024.0,770816.0
1610449200.0,1.0,56.0,25.0,174.0,53.0,13.0,1018.25,1002.63,8.14,0.0,19.99,11.09,-0.08,-0.25,1.63,3.0,1596416.0,1337664.0,1240832.0
1610452800.0,0.9,56.0,30.0,165.0,50.0,12.0,1017.22,1001.72,8.89,0.0,20.14,13.43,-0.11,-0.33,1.75,3.42,1948608.0,1634944.0,1558784.0
1610456400.0,0.8,51.0,37.0,151.0,47.0,12.0,1015.35,999.94,13.29,0.0,10.78,14.72,-0.13,-0.39,2.11,3.67,2075904.0,1742592.0,1674880.0
1610460000.0,0.65,41.0,49.0,136.0,42.0,10.0,1013.99,998.65,13.15,0.0,10.69,14.93,-0.13,-0.4,2.49,3.65,1966208.0,1650368.0,1575232.0
1610463600.0,0.58,38.0,53.0,127.0,41.0,9.0,1013.12,997.83,13.22,0.0,11.33,14.06,-0.12,-0.36,2.99,3.45,1633408.0,1369856.0,1274496.0
1610467200.0,0.54,39.0,53.0,126.0,37.0,7.0,1012.74,997.47,13.0,0.0,14.73,11.93,-0.09,-0.28,3.1,2.26,1116608.0,934848.0,817280.0
1610470800.0,0.55,42.0,52.0,122.0,37.0,8.0,1012.5,997.21,13.32,0.0,16.1,7.5,-0.04,-0.14,3.17,1.31,502784.0,419520.0,310464.0
1610474400.0,0.55,42.0,48.0,118.0,38.0,7.0,1011.76,996.45,9.39,0.0,26.14,5.33,-0.01,-0.04,3.67,1.52,46144.0,38464.0,16832.0
1610478000.0,0.58,47.0,40.0,116.0,44.0,8.0,1011.96,996.6,9.34,0.0,26.34,4.5,-0.01,-0.02,3.5,1.83,0.0,0.0,0.0
1610481600.0,0.65,54.0,32.0,112.0,47.0,9.0,1011.82,996.46,9.05,0.0,26.5,3.59,-0.01,-0.02,3.2,2.08,0.0,0.0,0.0
1610485200.0,0.65,58.0,26.0,115.0,44.0,10.0,1011.68,996.33,8.95,0.0,25.78,3.25,-0.01,-0.02,3.27,2.32,0.0,0.0,0.0
1610488800.0,0.65,57.0,26.0,111.0,41.0,11.0,1011.43,996.09,8.45,0.0,28.1,3.06,-0.01,-0.02,3.22,2.48,0.0,0.0,0.0
1610492400.0,0.7,60.0,22.0,107.0,40.0,11.0,1011.52,996.2,7.1,0.0,31.62,2.6,-0.01,-0.02,2.84,2.49,0.0,0.0,0.0
1610496000.0,0.76,70.0,12.0,105.0,42.0,11.0,1011.58,996.28,6.39,0.0,33.04,1.7,-0.01,-0.01,2.42,2.33,0.0,0.0,0.0
1610499600.0,0.81,73.0,7.0,108.0,42.0,12.0,1011.58,996.28,4.68,0.0,37.33,0.81,-0.0,-0.01,1.92,2.29,0.0,0.0,0.0
1610503200.0,0.82,74.0,6.0,113.0,50.0,12.0,1011.81,996.51,4.19,0.0,38.34,0.38,-0.0,-0.01,1.54,2.55,0.0,0.0,0.0
1610506800.0,0.93,74.0,6.0,113.0,50.0,13.0,1012.07,996.76,4.42,0.0,36.55,0.48,-0.0,-0.01,1.42,2.82,0.0,0.0,0.0
1610510400.0,0.86,70.0,8.0,116.0,48.0,12.0,1012.02,996.72,3.99,0.0,36.97,0.79,-0.0,-0.01,1.18,3.23,0.0,0.0,0.0
1610514000.0,0.83,66.0,11.0,116.0,46.0,15.0,1012.19,996.87,5.23,0.0,33.23,1.29,-0.01,-0.01,0.57,3.72,0.0,0.0,0.0
1610517600.0,0.75,64.0,10.0,110.0,43.0,13.0,1011.96,996.65,5.71,0.0,28.54,2.83,-0.01,-0.02,-0.11,4.28,0.0,0.0,0.0
1610521200.0,0.72,58.0,14.0,104.0,40.0,13.0,1012.42,997.07,6.68,0.0,25.32,3.44,-0.01,-0.02,-0.69,4.55,0.0,0.0,0.0
1610524800.0,0.8,52.0,20.0,131.0,42.0,13.0,1013.14,997.76,6.85,0.0,24.63,4.15,-0.01,-0.03,-0.96,4.64,27200.0,22656.0,8256.0
1610528400.0,0.89,47.0,24.0,193.0,63.0,12.0,1013.92,998.53,7.98,0.0,24.91,8.04,-0.03,-0.12,-1.35,5.05,444992.0,370816.0,268544.0
1610532000.0,0.76,36.0,36.0,193.07,78.0,11.0,1014.38,999.0,14.66,0.0,11.23,12.25,-0.07,-0.22,-1.47,4.86,1065280.0,891136.0,774144.0
1610535600.0,0.66,26.0,49.0,193.13,88.0,11.0,1014.64,999.34,14.92,0.0,11.42,15.29,-0.11,-0.33,-1.86,5.15,1600384.0,1341568.0,1246528.0
1610539200.0,0.63,21.0,59.0,193.2,88.0,11.0,1014.46,999.23,14.57,0.0,11.82,17.24,-0.14,-0.43,-2.15,4.89,1956224.0,1641280.0,1568128.0
1610542800.0,0.59,18.0,65.0,193.27,105.0,9.0,1013.96,998.78,17.92,0.0,4.84,18.33,-0.16,-0.47,-2.06,4.13,2089088.0,1753344.0,1689216.0
1610546400.0,0.53,16.0,71.0,193.33,116.0,7.0,1013.46,998.31,17.73,0.0,5.79,18.46,-0.16,-0.46,-1.71,3.44,1984768.0,1665472.0,1594240.0
1610550000.0,0.56,20.0,72.0,193.4,123.0,8.0,1013.43,998.3,17.69,0.0,6.4,17.38,-0.14,-0.4,-1.26,2.93,1654400.0,1386944.0,1295232.0
1610553600.0,0.59,24.0,67.0,193.47,124.0,8.0,1013.53,998.41,16.12,0.0,9.08,14.74,-0.1,-0.29,-0.35,1.84,1137088.0,951680.0,836672.0
1610557200.0,0.61,33.0,59.0,193.53,116.0,8.0,1013.83,998.7,15.04,0.0,19.68,7.56,-0.03,-0.06,0.82,2.48,519552.0,433344.0,324416.0
1610560800.0,0.64,47.0,45.0,193.6,106.0,8.0,1013.7,998.56,7.91,0.0,27.08,3.02,-0.0,-0.01,1.0,2.76,50496.0,42048.0,19264.0
